accuracy,loss,val_accuracy,val_loss
0.49521905183792114,0.6936728358268738,0.5,0.6952236294746399
0.6052297949790955,0.6390612721443176,0.6736924052238464,0.5953687429428101
0.780222475528717,0.4747428297996521,0.7088212370872498,0.5976706147193909
0.8667674660682678,0.32577595114707947,0.704527735710144,0.7571205496788025
