run_id,system,architecture,adversarial,fgm_epsilon,model_name,source,target,seed,in_domain,n_train,n_val,n_eval_total,n_removed_train_seen,n_removed_all_source,n_eval_clean,val_macro_f1,val_accuracy,test_macro_f1,test_accuracy,test_weighted_f1,test_precision_macro,test_recall_macro,test_recall_class_0,test_recall_class_1,temperature,ece,ece_temperature_scaled,brier,brier_temperature_scaled,confusion_matrix,train_seconds,best_checkpoint,prediction_path,tag,n_sources,source_corpora,held_out,config_hash
18_vanilla_banglasarc3_binary_seed42,vanilla,BanglaBERT standard classification head,False,,csebuetnlp/banglabert,banglasarc3_binary,banglasarc_binary,42,False,6328.0,791.0,464,24,28,436,0.7736983849184468,0.7737041719342604,0.6277175697865354,0.6422018348623854,0.6452334252270981,0.6266821946169772,0.6310575635876841,0.6777777777777778,0.5843373493975904,1.2991432076255849,0.1484277065525231,0.1190221736629215,0.5077910942215765,0.4820007303360315,"[[183, 87], [69, 97]]",43.25741720199585,/workspace/Sarcasm_detection/03_checkpoints/18_multiseed_cross_corpus/vanilla/banglasarc3_binary/best_by_validation,04_outputs/predictions/18_multiseed_cross_corpus/18_vanilla_banglasarc3_binary_seed42_to_banglasarc_binary.csv,NB18,1,"[""banglasarc3_binary""]",True,
18_vanilla_banglasarc3_binary_seed42,vanilla,BanglaBERT standard classification head,False,,csebuetnlp/banglabert,banglasarc3_binary,banglasarc3_binary,42,True,6328.0,791.0,791,0,0,791,0.7736983849184468,0.7737041719342604,0.7661053792486154,0.7661188369152971,0.7661076221930624,0.7661615192787263,0.7661104718066744,0.7727272727272727,0.759493670886076,1.2991432076255849,0.069011737915908,0.0462326760415425,0.333785507513518,0.3268924453784154,"[[306, 90], [95, 300]]",43.25741720199585,/workspace/Sarcasm_detection/03_checkpoints/18_multiseed_cross_corpus/vanilla/banglasarc3_binary/best_by_validation,04_outputs/predictions/18_multiseed_cross_corpus/18_vanilla_banglasarc3_binary_seed42_to_banglasarc3_binary.csv,NB18,1,"[""banglasarc3_binary""]",False,
18_vanilla_banglasarc3_binary_seed1,vanilla,BanglaBERT standard classification head,False,,csebuetnlp/banglabert,banglasarc3_binary,ben_sarc_binary,1,False,6328.0,791.0,2563,0,0,2563,0.7529684863939008,0.7547408343868521,0.6702313380060057,0.6746000780335544,0.6702461472942346,0.684287874346196,0.6745552726090308,0.5597189695550351,0.7893915756630265,1.3525704989069034,0.1206721577498037,0.0676963167607412,0.4487131689602981,0.4267755852796949,"[[717, 564], [270, 1012]]",44.0145788192749,/workspace/Sarcasm_detection/03_checkpoints/18_multiseed_cross_corpus/vanilla/banglasarc3_binary/best_by_validation,04_outputs/predictions/18_multiseed_cross_corpus/18_vanilla_banglasarc3_binary_seed1_to_ben_sarc_binary.csv,NB18,1,"[""banglasarc3_binary""]",True,
18_vanilla_banglasarc3_binary_seed1,vanilla,BanglaBERT standard classification head,False,,csebuetnlp/banglabert,banglasarc3_binary,banglasarc_binary,1,False,6328.0,791.0,464,24,28,436,0.7529684863939008,0.7547408343868521,0.6538852926289991,0.658256880733945,0.6631637653415372,0.6599284436493739,0.6695448460508702,0.6222222222222222,0.7168674698795181,1.3525704989069034,0.1665528270415711,0.1134942651380412,0.5034077805574183,0.4729603815532266,"[[168, 102], [47, 119]]",44.0145788192749,/workspace/Sarcasm_detection/03_checkpoints/18_multiseed_cross_corpus/vanilla/banglasarc3_binary/best_by_validation,04_outputs/predictions/18_multiseed_cross_corpus/18_vanilla_banglasarc3_binary_seed1_to_banglasarc_binary.csv,NB18,1,"[""banglasarc3_binary""]",True,
18_vanilla_banglasarc3_binary_seed1,vanilla,BanglaBERT standard classification head,False,,csebuetnlp/banglabert,banglasarc3_binary,banglasarc3_binary,1,True,6328.0,791.0,791,0,0,791,0.7529684863939008,0.7547408343868521,0.7464339275847682,0.7484197218710493,0.7464055590949642,0.7566886761307362,0.7485327963176065,0.6590909090909091,0.8379746835443038,1.3525704989069034,0.0796520360687949,0.0459342441781159,0.3469753140290135,0.338362000743344,"[[261, 135], [64, 331]]",44.0145788192749,/workspace/Sarcasm_detection/03_checkpoints/18_multiseed_cross_corpus/vanilla/banglasarc3_binary/best_by_validation,04_outputs/predictions/18_multiseed_cross_corpus/18_vanilla_banglasarc3_binary_seed1_to_banglasarc3_binary.csv,NB18,1,"[""banglasarc3_binary""]",False,
18_vanilla_banglasarc3_binary_seed7,vanilla,BanglaBERT standard classification head,False,,csebuetnlp/banglabert,banglasarc3_binary,ben_sarc_binary,7,False,6328.0,791.0,2563,0,0,2563,0.7533189078190445,0.7534766118836915,0.6724928885641777,0.6726492391728444,0.6724900965890228,0.6729941124431835,0.6726578665020138,0.6947697111631538,0.6505460218408736,2.4008828236109,0.2205770606252587,0.0718710557590977,0.5310398658977369,0.4382841955348577,"[[890, 391], [448, 834]]",64.62780213356018,/workspace/Sarcasm_detection/03_checkpoints/18_multiseed_cross_corpus/vanilla/banglasarc3_binary/best_by_validation,04_outputs/predictions/18_multiseed_cross_corpus/18_vanilla_banglasarc3_binary_seed7_to_ben_sarc_binary.csv,NB18,1,"[""banglasarc3_binary""]",True,
18_vanilla_banglasarc3_binary_seed7,vanilla,BanglaBERT standard classification head,False,,csebuetnlp/banglabert,banglasarc3_binary,banglasarc_binary,7,False,6328.0,791.0,464,24,28,436,0.7533189078190445,0.7534766118836915,0.6888638497652582,0.694954128440367,0.6992472757031486,0.6903547414792488,0.7014948683623382,0.674074074074074,0.7289156626506024,2.4008828236109,0.2110391951939868,0.0642171882419055,0.5044018884801686,0.4179115968267576,"[[182, 88], [45, 121]]",64.62780213356018,/workspace/Sarcasm_detection/03_checkpoints/18_multiseed_cross_corpus/vanilla/banglasarc3_binary/best_by_validation,04_outputs/predictions/18_multiseed_cross_corpus/18_vanilla_banglasarc3_binary_seed7_to_banglasarc_binary.csv,NB18,1,"[""banglasarc3_binary""]",True,
18_vanilla_banglasarc3_binary_seed7,vanilla,BanglaBERT standard classification head,False,,csebuetnlp/banglabert,banglasarc3_binary,banglasarc3_binary,7,True,6328.0,791.0,791,0,0,791,0.7533189078190445,0.7534766118836915,0.7671504633184867,0.7673830594184576,0.7671597671624855,0.7683737646001797,0.7673443293696458,0.797979797979798,0.7367088607594937,2.4008828236109,0.1512785677115295,0.0372213366679488,0.3841313299520423,0.3345588550692035,"[[316, 80], [104, 291]]",64.62780213356018,/workspace/Sarcasm_detection/03_checkpoints/18_multiseed_cross_corpus/vanilla/banglasarc3_binary/best_by_validation,04_outputs/predictions/18_multiseed_cross_corpus/18_vanilla_banglasarc3_binary_seed7_to_banglasarc3_binary.csv,NB18,1,"[""banglasarc3_binary""]",False,
18_vanilla_banglasarc3_binary_seed123,vanilla,BanglaBERT standard classification head,False,,csebuetnlp/banglabert,banglasarc3_binary,ben_sarc_binary,123,False,6328.0,791.0,2563,0,0,2563,0.7610237523198435,0.7610619469026548,0.6542961447353197,0.6543113538821693,0.6542952500796227,0.6543428002065854,0.6543140414141155,0.6612021857923497,0.6474258970358814,1.7401103507774571,0.1865801331323784,0.089770920388182,0.5052870744424429,0.4482117429700436,"[[847, 434], [452, 830]]",56.82760953903198,/workspace/Sarcasm_detection/03_checkpoints/18_multiseed_cross_corpus/vanilla/banglasarc3_binary/best_by_validation,04_outputs/predictions/18_multiseed_cross_corpus/18_vanilla_banglasarc3_binary_seed123_to_ben_sarc_binary.csv,NB18,1,"[""banglasarc3_binary""]",True,
18_vanilla_banglasarc3_binary_seed123,vanilla,BanglaBERT standard classification head,False,,csebuetnlp/banglabert,banglasarc3_binary,banglasarc_binary,123,False,6328.0,791.0,464,24,28,436,0.7610237523198435,0.7610619469026548,0.6015239605355884,0.6192660550458715,0.6215802412863433,0.6007751937984496,0.6032574743418118,0.6703703703703704,0.536144578313253,1.7401103507774571,0.2273122483354153,0.1325532209221183,0.5715786224868553,0.4968297889647481,"[[181, 89], [77, 89]]",56.82760953903198,/workspace/Sarcasm_detection/03_checkpoints/18_multiseed_cross_corpus/vanilla/banglasarc3_binary/best_by_validation,04_outputs/predictions/18_multiseed_cross_corpus/18_vanilla_banglasarc3_binary_seed123_to_banglasarc_binary.csv,NB18,1,"[""banglasarc3_binary""]",True,
18_vanilla_banglasarc3_binary_seed123,vanilla,BanglaBERT standard classification head,False,,csebuetnlp/banglabert,banglasarc3_binary,banglasarc3_binary,123,True,6328.0,791.0,791,0,0,791,0.7610237523198435,0.7610619469026548,0.7593789225606475,0.7597977243994943,0.7593916135254613,0.7615116758064931,0.7597461961386012,0.8005050505050505,0.7189873417721518,1.7401103507774571,0.1164277145175266,0.0432602759231859,0.3615528951420674,0.3339272858004451,"[[317, 79], [111, 284]]",56.82760953903198,/workspace/Sarcasm_detection/03_checkpoints/18_multiseed_cross_corpus/vanilla/banglasarc3_binary/best_by_validation,04_outputs/predictions/18_multiseed_cross_corpus/18_vanilla_banglasarc3_binary_seed123_to_banglasarc3_binary.csv,NB18,1,"[""banglasarc3_binary""]",False,
18_vanilla_banglasarc3_binary_seed2024,vanilla,BanglaBERT standard classification head,False,,csebuetnlp/banglabert,banglasarc3_binary,ben_sarc_binary,2024,False,6328.0,791.0,2563,0,0,2563,0.7582723338213294,0.7585335018963337,0.6710739493549076,0.6718689036285603,0.6710802585158097,0.6735139182977845,0.6718498248126646,0.6229508196721312,0.7207488299531981,2.507431301094775,0.2278210516343617,0.0724950398869151,0.5246809880394597,0.4261345127479085,"[[798, 483], [358, 924]]",69.54331970214844,/workspace/Sarcasm_detection/03_checkpoints/18_multiseed_cross_corpus/vanilla/banglasarc3_binary/best_by_validation,04_outputs/predictions/18_multiseed_cross_corpus/18_vanilla_banglasarc3_binary_seed2024_to_ben_sarc_binary.csv,NB18,1,"[""banglasarc3_binary""]",True,
18_vanilla_banglasarc3_binary_seed2024,vanilla,BanglaBERT standard classification head,False,,csebuetnlp/banglabert,banglasarc3_binary,banglasarc_binary,2024,False,6328.0,791.0,464,24,28,436,0.7582723338213294,0.7585335018963337,0.6353629913400058,0.6444954128440367,0.6491278005634725,0.636022017571716,0.643351182507809,0.6481481481481481,0.6385542168674698,2.507431301094775,0.2628563145394431,0.1167197136274198,0.5980995949673138,0.4807902065684026,"[[175, 95], [60, 106]]",69.54331970214844,/workspace/Sarcasm_detection/03_checkpoints/18_multiseed_cross_corpus/vanilla/banglasarc3_binary/best_by_validation,04_outputs/predictions/18_multiseed_cross_corpus/18_vanilla_banglasarc3_binary_seed2024_to_banglasarc_binary.csv,NB18,1,"[""banglasarc3_binary""]",True,
18_vanilla_banglasarc3_binary_seed2024,vanilla,BanglaBERT standard classification head,False,,csebuetnlp/banglabert,banglasarc3_binary,banglasarc3_binary,2024,True,6328.0,791.0,791,0,0,791,0.7582723338213294,0.7585335018963337,0.7635767887540059,0.7635903919089759,0.763574521561511,0.7636719998976839,0.7636012018923412,0.7550505050505051,0.7721518987341772,2.507431301094775,0.1596511671382909,0.056513902880602,0.3912392591850401,0.3341125403186992,"[[299, 97], [90, 305]]",69.54331970214844,/workspace/Sarcasm_detection/03_checkpoints/18_multiseed_cross_corpus/vanilla/banglasarc3_binary/best_by_validation,04_outputs/predictions/18_multiseed_cross_corpus/18_vanilla_banglasarc3_binary_seed2024_to_banglasarc3_binary.csv,NB18,1,"[""banglasarc3_binary""]",False,
18_fgm_ben_sarc_binary_seed42,fgm,BanglaBERT standard classification head,True,0.5,csebuetnlp/banglabert,ben_sarc_binary,ben_sarc_binary,42,True,20498.0,2562.0,2563,0,0,2563,0.7997284315911071,0.7997658079625293,0.7993401010898598,0.7994537651190011,0.7993382377451197,0.8001544132905289,0.7994631729063073,0.8235753317720531,0.7753510140405616,2.1619401374246965,0.1236825674030202,0.0265989201521727,0.3258922488334326,0.2899277090937909,"[[1055, 226], [288, 994]]",311.8098857402801,/workspace/Sarcasm_detection/03_checkpoints/18_multiseed_cross_corpus/fgm/ben_sarc_binary/best_by_validation,04_outputs/predictions/18_multiseed_cross_corpus/18_fgm_ben_sarc_binary_seed42_to_ben_sarc_binary.csv,NB18,1,"[""ben_sarc_binary""]",False,
18_fgm_ben_sarc_binary_seed42,fgm,BanglaBERT standard classification head,True,0.5,csebuetnlp/banglabert,ben_sarc_binary,banglasarc_binary,42,False,20498.0,2562.0,464,0,0,464,0.7997284315911071,0.7997658079625293,0.650987864807943,0.6767241379310345,0.6779496747464198,0.6499681427206117,0.6522600468990054,0.738255033557047,0.5662650602409639,2.1619401374246965,0.2467872208446629,0.1315662095365299,0.5521566438912444,0.4553765811592303,"[[220, 78], [72, 94]]",311.8098857402801,/workspace/Sarcasm_detection/03_checkpoints/18_multiseed_cross_corpus/fgm/ben_sarc_binary/best_by_validation,04_outputs/predictions/18_multiseed_cross_corpus/18_fgm_ben_sarc_binary_seed42_to_banglasarc_binary.csv,NB18,1,"[""ben_sarc_binary""]",True,
18_fgm_ben_sarc_binary_seed42,fgm,BanglaBERT standard classification head,True,0.5,csebuetnlp/banglabert,ben_sarc_binary,banglasarc3_binary,42,False,20498.0,2562.0,791,0,0,791,0.7997284315911071,0.7997658079625293,0.6583710841523341,0.6586599241466498,0.6583836424129565,0.65913901253255,0.658624216852065,0.6868686868686869,0.6303797468354431,2.1619401374246965,0.2548270605267655,0.1368715399250718,0.5706549485965715,0.4679394932856656,"[[272, 124], [146, 249]]",311.8098857402801,/workspace/Sarcasm_detection/03_checkpoints/18_multiseed_cross_corpus/fgm/ben_sarc_binary/best_by_validation,04_outputs/predictions/18_multiseed_cross_corpus/18_fgm_ben_sarc_binary_seed42_to_banglasarc3_binary.csv,NB18,1,"[""ben_sarc_binary""]",True,
18_fgm_ben_sarc_binary_seed1,fgm,BanglaBERT standard classification head,True,0.5,csebuetnlp/banglabert,ben_sarc_binary,ben_sarc_binary,1,True,20498.0,2562.0,2563,0,0,2563,0.8118492190171116,0.8118657298985168,0.8033099005884783,0.8033554428404214,0.8033110683385281,0.8036236256369,0.8033496281303243,0.7884465261514442,0.8182527301092044,0.9557801375490526,0.0190878755358264,0.0156504976534048,0.2729537993002531,0.2729137843327896,"[[1010, 271], [233, 1049]]",202.5794668197632,/workspace/Sarcasm_detection/03_checkpoints/18_multiseed_cross_corpus/fgm/ben_sarc_binary/best_by_validation,04_outputs/predictions/18_multiseed_cross_corpus/18_fgm_ben_sarc_binary_seed1_to_ben_sarc_binary.csv,NB18,1,"[""ben_sarc_binary""]",False,
18_fgm_ben_sarc_binary_seed1,fgm,BanglaBERT standard classification head,True,0.5,csebuetnlp/banglabert,ben_sarc_binary,banglasarc_binary,1,False,20498.0,2562.0,464,0,0,464,0.8118492190171116,0.8118657298985168,0.5933391761612621,0.6293103448275862,0.6277463809725287,0.5942434210526316,0.5926659658769305,0.7214765100671141,0.463855421686747,0.9557801375490526,0.1569097079233782,0.1663689135580034,0.4911684777737714,0.4964352659091615,"[[215, 83], [89, 77]]",202.5794668197632,/workspace/Sarcasm_detection/03_checkpoints/18_multiseed_cross_corpus/fgm/ben_sarc_binary/best_by_validation,04_outputs/predictions/18_multiseed_cross_corpus/18_fgm_ben_sarc_binary_seed1_to_banglasarc_binary.csv,NB18,1,"[""ben_sarc_binary""]",True,
18_fgm_ben_sarc_binary_seed1,fgm,BanglaBERT standard classification head,True,0.5,csebuetnlp/banglabert,ben_sarc_binary,banglasarc3_binary,1,False,20498.0,2562.0,791,0,0,791,0.8118492190171116,0.8118657298985168,0.6509803169243755,0.6510745891276865,0.6509730652164285,0.6512724177216811,0.6510964071090654,0.6338383838383839,0.6683544303797468,0.9557801375490526,0.1383406951812091,0.143787491964133,0.4699314170303824,0.4744429875813742,"[[251, 145], [131, 264]]",202.5794668197632,/workspace/Sarcasm_detection/03_checkpoints/18_multiseed_cross_corpus/fgm/ben_sarc_binary/best_by_validation,04_outputs/predictions/18_multiseed_cross_corpus/18_fgm_ben_sarc_binary_seed1_to_banglasarc3_binary.csv,NB18,1,"[""ben_sarc_binary""]",True,
18_fgm_ben_sarc_binary_seed7,fgm,BanglaBERT standard classification head,True,0.5,csebuetnlp/banglabert,ben_sarc_binary,ben_sarc_binary,7,True,20498.0,2562.0,2563,0,0,2563,0.7989660256651501,0.7989851678376269,0.794728972531823,0.794771751853297,0.7947301287297006,0.7950055152324016,0.7947662402983239,0.78064012490242,0.8088923556942278,0.878149493489612,0.0239887139421998,0.0241322512486738,0.2879233839541142,0.2875683090163635,"[[1000, 281], [245, 1037]]",149.32849740982056,/workspace/Sarcasm_detection/03_checkpoints/18_multiseed_cross_corpus/fgm/ben_sarc_binary/best_by_validation,04_outputs/predictions/18_multiseed_cross_corpus/18_fgm_ben_sarc_binary_seed7_to_ben_sarc_binary.csv,NB18,1,"[""ben_sarc_binary""]",False,
18_fgm_ben_sarc_binary_seed7,fgm,BanglaBERT standard classification head,True,0.5,csebuetnlp/banglabert,ben_sarc_binary,banglasarc_binary,7,False,20498.0,2562.0,464,0,0,464,0.7989660256651501,0.7989851678376269,0.5862493081606297,0.625,0.622271078039481,0.5878288378288379,0.5853076736476106,0.7248322147651006,0.4457831325301205,0.878149493489612,0.1439433284411818,0.1609828793779662,0.4814995061058309,0.4964526336164928,"[[216, 82], [92, 74]]",149.32849740982056,/workspace/Sarcasm_detection/03_checkpoints/18_multiseed_cross_corpus/fgm/ben_sarc_binary/best_by_validation,04_outputs/predictions/18_multiseed_cross_corpus/18_fgm_ben_sarc_binary_seed7_to_banglasarc_binary.csv,NB18,1,"[""ben_sarc_binary""]",True,
18_fgm_ben_sarc_binary_seed7,fgm,BanglaBERT standard classification head,True,0.5,csebuetnlp/banglabert,ben_sarc_binary,banglasarc3_binary,7,False,20498.0,2562.0,791,0,0,791,0.7989660256651501,0.7989851678376269,0.648545582406342,0.6485461441213654,0.6485450206913185,0.6485506783106803,0.6485487789285258,0.6464646464646465,0.6506329113924051,0.878149493489612,0.1185662289802831,0.1383026679446616,0.4602409293951431,0.4723337900536967,"[[256, 140], [138, 257]]",149.32849740982056,/workspace/Sarcasm_detection/03_checkpoints/18_multiseed_cross_corpus/fgm/ben_sarc_binary/best_by_validation,04_outputs/predictions/18_multiseed_cross_corpus/18_fgm_ben_sarc_binary_seed7_to_banglasarc3_binary.csv,NB18,1,"[""ben_sarc_binary""]",True,
18_fgm_ben_sarc_binary_seed123,fgm,BanglaBERT standard classification head,True,0.5,csebuetnlp/banglabert,ben_sarc_binary,ben_sarc_binary,123,True,20498.0,2562.0,2563,0,0,2563,0.8039846714331698,0.8040593286494926,0.7993166252315491,0.7994537651190011,0.7993145783675573,0.8002971876171623,0.799464086291789,0.8259172521467604,0.7730109204368175,1.1026411343341702,0.0274761872581591,0.0206131331205611,0.2813434518636252,0.2805614733680177,"[[1058, 223], [291, 991]]",198.31039118766785,/workspace/Sarcasm_detection/03_checkpoints/18_multiseed_cross_corpus/fgm/ben_sarc_binary/best_by_validation,04_outputs/predictions/18_multiseed_cross_corpus/18_fgm_ben_sarc_binary_seed123_to_ben_sarc_binary.csv,NB18,1,"[""ben_sarc_binary""]",False,
18_fgm_ben_sarc_binary_seed123,fgm,BanglaBERT standard classification head,True,0.5,csebuetnlp/banglabert,ben_sarc_binary,banglasarc_binary,123,False,20498.0,2562.0,464,0,0,464,0.8039846714331698,0.8040593286494926,0.5938993759548409,0.6357758620689655,0.630998007948562,0.5973473953339725,0.5923627395487993,0.7449664429530202,0.4397590361445783,1.1026411343341702,0.16503803055156,0.1640998540973167,0.4823481484322616,0.4709229765736697,"[[222, 76], [93, 73]]",198.31039118766785,/workspace/Sarcasm_detection/03_checkpoints/18_multiseed_cross_corpus/fgm/ben_sarc_binary/best_by_validation,04_outputs/predictions/18_multiseed_cross_corpus/18_fgm_ben_sarc_binary_seed123_to_banglasarc_binary.csv,NB18,1,"[""ben_sarc_binary""]",True,
18_fgm_ben_sarc_binary_seed123,fgm,BanglaBERT standard classification head,True,0.5,csebuetnlp/banglabert,ben_sarc_binary,banglasarc3_binary,123,False,20498.0,2562.0,791,0,0,791,0.8039846714331698,0.8040593286494926,0.6521164084627551,0.6523388116308471,0.6521275286211597,0.6526788003076134,0.6523078890167497,0.6767676767676768,0.6278481012658228,1.1026411343341702,0.1544790092505527,0.1386616247083747,0.4847014722009275,0.4741348649496966,"[[268, 128], [147, 248]]",198.31039118766785,/workspace/Sarcasm_detection/03_checkpoints/18_multiseed_cross_corpus/fgm/ben_sarc_binary/best_by_validation,04_outputs/predictions/18_multiseed_cross_corpus/18_fgm_ben_sarc_binary_seed123_to_banglasarc3_binary.csv,NB18,1,"[""ben_sarc_binary""]",True,
18_fgm_ben_sarc_binary_seed2024,fgm,BanglaBERT standard classification head,True,0.5,csebuetnlp/banglabert,ben_sarc_binary,ben_sarc_binary,2024,True,20498.0,2562.0,2563,0,0,2563,0.8010649568777131,0.8013270882123341,0.7952940301383026,0.795552087397581,0.7952911943442446,0.7970805510842356,0.795566061518339,0.8313817330210773,0.7597503900156006,1.0799909934619127,0.0252651451827808,0.0203296138201151,0.2844707531553774,0.2839858326417273,"[[1065, 216], [308, 974]]",198.2996814250946,/workspace/Sarcasm_detection/03_checkpoints/18_multiseed_cross_corpus/fgm/ben_sarc_binary/best_by_validation,04_outputs/predictions/18_multiseed_cross_corpus/18_fgm_ben_sarc_binary_seed2024_to_ben_sarc_binary.csv,NB18,1,"[""ben_sarc_binary""]",False,
18_fgm_ben_sarc_binary_seed2024,fgm,BanglaBERT standard classification head,True,0.5,csebuetnlp/banglabert,ben_sarc_binary,banglasarc_binary,2024,False,20498.0,2562.0,464,0,0,464,0.8010649568777131,0.8013270882123341,0.553445241424781,0.6099137931034483,0.5986200827677147,0.5601730913386185,0.5535497695479906,0.7516778523489933,0.3554216867469879,1.0799909934619127,0.1977122982119502,0.185821546041562,0.5169492451878243,0.5060971493694166,"[[224, 74], [107, 59]]",198.2996814250946,/workspace/Sarcasm_detection/03_checkpoints/18_multiseed_cross_corpus/fgm/ben_sarc_binary/best_by_validation,04_outputs/predictions/18_multiseed_cross_corpus/18_fgm_ben_sarc_binary_seed2024_to_banglasarc_binary.csv,NB18,1,"[""ben_sarc_binary""]",True,
18_fgm_ben_sarc_binary_seed2024,fgm,BanglaBERT standard classification head,True,0.5,csebuetnlp/banglabert,ben_sarc_binary,banglasarc3_binary,2024,False,20498.0,2562.0,791,0,0,791,0.8010649568777131,0.8013270882123341,0.6351055241609964,0.6359039190897599,0.6351271024023144,0.6370125348189415,0.6358457997698503,0.6818181818181818,0.589873417721519,1.0799909934619127,0.1609027448892928,0.1485569094432221,0.4901345552930419,0.4816007714659833,"[[270, 126], [162, 233]]",198.2996814250946,/workspace/Sarcasm_detection/03_checkpoints/18_multiseed_cross_corpus/fgm/ben_sarc_binary/best_by_validation,04_outputs/predictions/18_multiseed_cross_corpus/18_fgm_ben_sarc_binary_seed2024_to_banglasarc3_binary.csv,NB18,1,"[""ben_sarc_binary""]",True,
18_fgm_banglasarc_binary_seed42,fgm,BanglaBERT standard classification head,True,0.5,csebuetnlp/banglabert,banglasarc_binary,ben_sarc_binary,42,False,3708.0,463.0,2563,0,0,2563,0.9859866828087168,0.9870410367170628,0.349436832216803,0.4990245805696449,0.3493151172059382,0.4900859296020586,0.4992117483294179,0.9789227166276346,0.0195007800312012,1.3721973094667952,0.4946896082301297,0.4880868696180948,0.9916609607855756,0.9791336492847428,"[[1254, 27], [1257, 25]]",74.61661577224731,/workspace/Sarcasm_detection/03_checkpoints/18_multiseed_cross_corpus/fgm/banglasarc_binary/best_by_validation,04_outputs/predictions/18_multiseed_cross_corpus/18_fgm_banglasarc_binary_seed42_to_ben_sarc_binary.csv,NB18,1,"[""banglasarc_binary""]",True,
18_fgm_banglasarc_binary_seed42,fgm,BanglaBERT standard classification head,True,0.5,csebuetnlp/banglabert,banglasarc_binary,banglasarc_binary,42,True,3708.0,463.0,464,0,0,464,0.9859866828087168,0.9870410367170628,0.9789234612764024,0.980603448275862,0.9806162726041024,0.9782959333857536,0.9795625454839492,0.9832214765100672,0.9759036144578314,1.3721973094667952,0.0140200594108121,0.0093136180589804,0.0288447308898107,0.0273603197151216,"[[293, 5], [4, 162]]",74.61661577224731,/workspace/Sarcasm_detection/03_checkpoints/18_multiseed_cross_corpus/fgm/banglasarc_binary/best_by_validation,04_outputs/predictions/18_multiseed_cross_corpus/18_fgm_banglasarc_binary_seed42_to_banglasarc_binary.csv,NB18,1,"[""banglasarc_binary""]",False,
18_fgm_banglasarc_binary_seed42,fgm,BanglaBERT standard classification head,True,0.5,csebuetnlp/banglabert,banglasarc_binary,banglasarc3_binary,42,False,3708.0,463.0,791,25,29,762,0.9859866828087168,0.9870410367170628,0.3392115976566379,0.484251968503937,0.3310860866848004,0.4569327731092437,0.4968909631120701,0.9784366576819408,0.0153452685421994,1.3721973094667952,0.5106211848609206,0.5040413636680549,1.0192601650372246,1.0056469254728753,"[[363, 8], [385, 6]]",74.61661577224731,/workspace/Sarcasm_detection/03_checkpoints/18_multiseed_cross_corpus/fgm/banglasarc_binary/best_by_validation,04_outputs/predictions/18_multiseed_cross_corpus/18_fgm_banglasarc_binary_seed42_to_banglasarc3_binary.csv,NB18,1,"[""banglasarc_binary""]",True,
18_fgm_banglasarc_binary_seed1,fgm,BanglaBERT standard classification head,True,0.5,csebuetnlp/banglabert,banglasarc_binary,ben_sarc_binary,1,False,3708.0,463.0,2563,0,0,2563,0.978841808626774,0.980561555075594,0.3418673206772885,0.4994147483417869,0.34174168477006,0.49054357985746,0.4996057219337954,0.989071038251366,0.0101404056162246,1.0264559570990106,0.4918977092854457,0.4911803140632413,0.9829386517181378,0.9815557934021676,"[[1267, 14], [1269, 13]]",54.17482042312622,/workspace/Sarcasm_detection/03_checkpoints/18_multiseed_cross_corpus/fgm/banglasarc_binary/best_by_validation,04_outputs/predictions/18_multiseed_cross_corpus/18_fgm_banglasarc_binary_seed1_to_ben_sarc_binary.csv,NB18,1,"[""banglasarc_binary""]",True,
18_fgm_banglasarc_binary_seed1,fgm,BanglaBERT standard classification head,True,0.5,csebuetnlp/banglabert,banglasarc_binary,banglasarc_binary,1,True,3708.0,463.0,464,0,0,464,0.978841808626774,0.980561555075594,0.9835633353069476,0.9849137931034484,0.9849036392854296,0.9842201276983886,0.9829182501819358,0.9899328859060402,0.9759036144578314,1.0264559570990106,0.0106208397112498,0.0084058845748576,0.0277180078879189,0.0276702736535234,"[[295, 3], [4, 162]]",54.17482042312622,/workspace/Sarcasm_detection/03_checkpoints/18_multiseed_cross_corpus/fgm/banglasarc_binary/best_by_validation,04_outputs/predictions/18_multiseed_cross_corpus/18_fgm_banglasarc_binary_seed1_to_banglasarc_binary.csv,NB18,1,"[""banglasarc_binary""]",False,
18_fgm_banglasarc_binary_seed1,fgm,BanglaBERT standard classification head,True,0.5,csebuetnlp/banglabert,banglasarc_binary,banglasarc3_binary,1,False,3708.0,463.0,791,25,29,762,0.978841808626774,0.980561555075594,0.3340872873078702,0.4868766404199475,0.3257152679592632,0.4933862433862434,0.4997931904509137,0.9919137466307276,0.0076726342710997,1.0264559570990106,0.5055636804569944,0.5033082789710188,1.0084557082620949,1.0069919906223064,"[[368, 3], [388, 3]]",54.17482042312622,/workspace/Sarcasm_detection/03_checkpoints/18_multiseed_cross_corpus/fgm/banglasarc_binary/best_by_validation,04_outputs/predictions/18_multiseed_cross_corpus/18_fgm_banglasarc_binary_seed1_to_banglasarc3_binary.csv,NB18,1,"[""banglasarc_binary""]",True,
